nodes,matric_values,geocode
2719,5383.0,2101509.0
2741,5383.0,2910503.0
2750,5383.0,4309407.0
2754,5383.0,4300802.0
2789,5383.0,1505403.0
2845,5383.0,2914000.0
2950,5383.0,5208806.0
2959,5383.0,2933000.0
3006,5383.0,4308201.0
3010,5383.0,3146305.0
3030,5383.0,4216008.0
3045,5383.0,5215603.0
3060,5383.0,3172004.0
3129,5383.0,3115102.0
3169,5383.0,2202026.0
3206,5383.0,2928901.0
3251,5383.0,5104104.0
3253,5383.0,3100302.0
3263,5383.0,2209377.0
3296,5383.0,3110004.0
3297,5383.0,3168309.0
3413,5383.0,1716703.0
3460,5383.0,4217709.0
3483,5383.0,2406106.0
3492,5383.0,4216305.0
3506,5383.0,3119104.0
3515,5383.0,3137601.0
3531,5383.0,4312153.0
3539,5383.0,5210307.0
3675,5383.0,4317707.0
3731,5383.0,5107859.0
3746,5383.0,3110905.0
3787,5383.0,2205151.0
3810,5383.0,2706406.0
3829,5383.0,3139201.0
3839,5383.0,3526803.0
3854,5383.0,4314506.0
3858,5383.0,5218391.0
3907,5383.0,4307302.0
3917,5383.0,4125506.0
3920,5383.0,1301902.0
3926,5383.0,3157203.0
3932,5383.0,4207205.0
3974,5383.0,3108305.0
4046,5383.0,5206404.0
4060,5383.0,3162906.0
4076,5383.0,3108008.0
4099,5383.0,4322400.0
4112,5383.0,1301704.0
4165,5383.0,4122651.0
4425,5383.0,3150802.0
4461,5383.0,3122702.0
4476,5383.0,4306353.0
4516,5383.0,3105103.0
4567,5383.0,3506359.0
4606,5383.0,3300100.0
4614,5383.0,3133501.0
4620,5383.0,3150539.0
4640,5383.0,5105002.0
4688,5383.0,3142205.0
4705,5383.0,3151404.0
4754,5383.0,2105005.0
4790,5383.0,3128907.0
4796,5383.0,4316709.0
4811,5383.0,5220603.0
4876,5383.0,1100064.0
5010,5383.0,2101707.0
5076,5383.0,3161007.0
5080,5383.0,3167400.0
5135,5383.0,3114501.0
5147,5383.0,5104203.0
5162,5383.0,1302553.0
5190,5383.0,2108108.0
66,5382.0,3520509.0
134,5382.0,2305803.0
350,5382.0,4216800.0
462,5382.0,3153905.0
788,5382.0,2929008.0
1234,5382.0,2914505.0
1506,5382.0,3545308.0
1510,5382.0,2515500.0
1694,5382.0,3541901.0
1718,5382.0,3527405.0
1720,5382.0,4217501.0
1834,5382.0,3525805.0
1905,5382.0,2106631.0
1939,5382.0,3513504.0
1991,5382.0,3527801.0
1996,5382.0,5216403.0
2011,5382.0,4117800.0
2280,5382.0,1502301.0
2375,5382.0,4321303.0
3243,5382.0,3200102.0
3642,5382.0,4216206.0
3909,5382.0,1720804.0
3978,5382.0,4319158.0
4226,5382.0,3510401.0
4983,5382.0,3512407.0
5028,5382.0,3142106.0
5056,5382.0,3159001.0
5333,5382.0,1303403.0
2243,5381.833333333333,2201200.0
1778,5381.5,2915502.0
276,5381.333333333334,2512507.0
3805,5381.333333333334,2602803.0
982,5381.0,3532801.0
1548,5381.0,3158904.0
2187,5381.0,4210902.0
2405,5381.0,2501500.0
3090,5381.0,4107504.0
3679,5381.0,1506187.0
3734,5381.0,3204658.0
3744,5381.0,4321105.0
3782,5381.0,2204006.0
3848,5381.0,4301107.0
4561,5381.0,4201703.0
505,5380.0,3541505.0
771,5380.0,3512001.0
1223,5380.0,2404408.0
1366,5380.0,2700409.0
1442,5380.0,3504909.0
1882,5380.0,3133006.0
2881,5380.0,5218706.0
3115,5380.0,5210802.0
3509,5380.0,4112751.0
3711,5380.0,3141702.0
3713,5380.0,4216503.0
4018,5380.0,5210901.0
4842,5380.0,3127602.0
57,5379.0,2909109.0
612,5379.0,2311405.0
1011,5379.0,2300200.0
1204,5379.0,3162708.0
2223,5379.0,3530508.0
3258,5378.5,4205902.0
1941,5378.0,4200408.0
40,5377.5,3553807.0
4100,5377.5,4213708.0
227,5377.0,2615607.0
956,5377.0,3500501.0
2364,5377.0,3523404.0
4295,5377.0,2207306.0
789,5376.5,3541208.0
260,5376.0,5207402.0
1469,5376.0,4318606.0
1578,5376.0,4302303.0
2119,5376.0,2614204.0
3235,5376.0,5214606.0
3609,5376.0,4301800.0
3751,5376.0,4302709.0
4653,5376.0,3166105.0
4475,5375.5,4216057.0
1541,5375.0,4319901.0
2624,5375.0,5206206.0
3843,5375.0,4103800.0
5012,5374.0,4302808.0
408,5373.0,4113205.0
548,5373.0,4112801.0
625,5373.0,4111209.0
1073,5373.0,2601409.0
3953,5373.0,3145604.0
4410,5373.0,4126801.0
847,5372.0,3103504.0
2700,5372.0,4313805.0
3938,5372.0,5004304.0
1691,5371.0,3204807.0
1178,5370.5,2509107.0
913,5370.0,3301405.0
1790,5370.0,2312403.0
11,5369.0,2310100.0
72,5369.0,2208700.0
3388,5369.0,5003801.0
3228,5368.0,4312658.0
5027,5368.0,4207601.0
4473,5367.125,3144706.0
2710,5367.0,3537008.0
4485,5367.0,3148608.0
262,5366.0,2910701.0
4217,5366.0,3160900.0
721,5365.0,3540606.0
878,5365.0,2308708.0
3064,5365.0,3501004.0
2631,5364.0,2927903.0
4696,5364.0,4104451.0
2858,5363.0,3539509.0
4014,5363.0,2703700.0
237,5362.0,2610202.0
853,5362.0,4102802.0
2811,5361.0,2203701.0
3003,5361.0,4114807.0
48,5360.0,2308302.0
3028,5360.0,4313904.0
4528,5357.0,3115409.0
1715,5355.0,2305266.0
3715,5355.0,4101903.0
2396,5353.333333333333,5219100.0
674,5353.0,2603504.0
2413,5352.0,4106407.0
1104,5351.0,3514502.0
2639,5350.0,4107306.0
