degree,degree_values,degree_geocde,strength,strength_values,strength_geocde,betweenness,betweenness_values,betweenness_geocde,betweenness_w,betweenness_w_values,betweenness_w_geocde,closeness,closeness_values,closeness_geocde,closeness_w,closeness_w_values,closeness_w_geocde
4860,6,1600709.0,2294,189.0,2400703.0,3147,0.5,1200385.0,2442,0.0,4119657.0,3722,0.3002606527651859,2205607.0,4524,0.026349878046658032,3106002.0
4862,6,5100805.0,2522,189.0,2409902.0,3161,0.5,2107100.0,2447,0.0,1200807.0,2713,0.30022662889518414,2200806.0,1733,0.026347388754502897,3135407.0
4871,6,3554904.0,2739,189.0,4309902.0,4623,0.5,5103056.0,2449,0.0,3501400.0,4800,0.30022662889518414,2204501.0,5243,0.026346177032487737,4308250.0
4885,6,2209609.0,2796,189.0,1718006.0,4754,0.5,2105005.0,2451,0.0,3529104.0,4767,0.30020961985156647,5216452.0,4912,0.026339792771096316,3104452.0
4890,6,2208106.0,2818,189.0,2404705.0,4763,0.5,3157278.0,2453,0.0,3551405.0,3110,0.30019261273510084,4318457.0,4016,0.026339039959638988,3547502.0
4913,6,3117900.0,4583,189.0,5107206.0,4798,0.5,5105580.0,2454,0.0,4314498.0,4577,0.30019261273510084,2201002.0,167,0.02633616003479017,2108058.0
4917,6,3129202.0,4637,189.0,1717503.0,4985,0.5,1701101.0,2463,0.0,3114600.0,4441,0.3001756075454597,2405207.0,1032,0.02632350238198139,3202009.0
4940,6,3529401.0,4807,189.0,1703701.0,5155,0.5,3140209.0,2466,0.0,4125357.0,4521,0.3001586042823156,2407609.0,3673,0.02632173716511066,4107801.0
4946,6,3136108.0,63,188.0,3532827.0,1865,0.49999999999999994,2305654.0,2468,0.0,3509403.0,5166,0.3001586042823156,2414605.0,3935,0.02632173716511066,4124608.0
4960,6,3150406.0,327,188.0,3532207.0,4510,0.4968194101049195,5218102.0,2479,0.0,2404853.0,3621,0.30014160294534126,1717206.0,492,0.026315364741433787,2303105.0
4971,6,4208708.0,1449,188.0,4127304.0,2592,0.49545454545454537,3548005.0,2484,0.0,3524501.0,2166,0.300090610488164,3158607.0,296,0.026302335393244485,2307106.0
4976,6,4123956.0,3512,188.0,2904308.0,98,0.48739495798319327,2403400.0,2485,0.0,4312377.0,3465,0.300090610488164,2412401.0,4119,0.026302074285118656,1101807.0
5046,6,3138500.0,4466,188.0,3159100.0,763,0.4795557987755202,4316006.0,2491,0.0,1718899.0,3745,0.300090610488164,2109239.0,4931,0.026298419315615773,5107297.0
5083,6,5003157.0,4571,188.0,3540259.0,2842,0.47619047619047616,2924108.0,2492,0.0,3300258.0,3997,0.300090610488164,3149507.0,802,0.02629121025649931,2304707.0
5129,6,1303536.0,5174,188.0,3304110.0,3104,0.46781609195402296,5200050.0,2494,0.0,3204955.0,4536,0.300090610488164,4319364.0,3152,0.026289384154184088,1501253.0
5134,6,3150307.0,1177,187.0,2504157.0,2054,0.45833333333333326,2805505.0,2495,0.0,2105989.0,1604,0.3000736168525964,1400233.0,1302,0.026286841077219767,2209807.0
5155,6,3140209.0,3723,187.0,2919702.0,3812,0.4537037037037037,2902500.0,2500,0.0,2929255.0,2013,0.3000226474917903,1501709.0,1880,0.02626000577333586,3121100.0
5169,6,3146404.0,4038,187.0,5213855.0,2399,0.44929971988795525,4311254.0,2501,0.0,2509396.0,2280,0.2999886775362319,1502301.0,3313,0.02625863942190359,2922805.0
5175,6,3107000.0,1278,186.0,2105609.0,2303,0.44251835768863634,4218103.0,2505,0.0,4215208.0,3668,0.2999886775362319,4214409.0,3169,0.026253793274292437,2202026.0
5213,6,3145802.0,1753,186.0,3162203.0,2181,0.43856837606837606,3554953.0,2507,0.0,1507409.0,1263,0.2999716954429663,1503200.0,5265,0.026244106343357502,5101001.0
5219,6,1718840.0,2341,186.0,2600054.0,1409,0.4380952380952381,2906402.0,2509,0.0,1706506.0,3872,0.2999716954429663,4309951.0,3693,0.026240272554180294,4312302.0
5225,6,3161304.0,2946,186.0,4100301.0,4595,0.42947734941216364,4316972.0,2511,0.0,2101772.0,1957,0.2999547152722744,2410306.0,1260,0.026236764643991512,2310407.0
5234,6,4202578.0,3059,186.0,3129004.0,651,0.428968253968254,1507474.0,2513,0.0,2108504.0,1989,0.2999547152722744,1707405.0,32,0.02622160697032564,2906899.0
5239,6,3111408.0,4343,186.0,3150570.0,52,0.4285714285714285,3521200.0,2516,0.0,2307650.0,1265,0.29993773702382975,1508035.0,1921,0.02621735817690656,3541703.0
5253,6,3103207.0,4924,186.0,4207809.0,2669,0.42424242424242425,2206001.0,2518,0.0,2403509.0,2789,0.29993773702382975,1505403.0,1081,0.026211133425007173,4127205.0
2,5,1501204.0,5011,186.0,4127957.0,5032,0.4239628934750886,1707306.0,2520,0.0,2405801.0,4293,0.29993773702382975,2206357.0,1679,0.026203486215848684,3537701.0
53,5,4119954.0,65,185.0,3553005.0,567,0.42263712248184293,2308906.0,2521,0.0,2410108.0,2662,0.2999207606973059,1506104.0,140,0.026202482041113518,3502754.0
101,5,2607653.0,263,185.0,2919900.0,954,0.42263712248184293,2312007.0,2522,0.0,2409902.0,3256,0.2999207606973059,4309704.0,394,0.026202482041113518,3550605.0
158,5,3509304.0,2659,185.0,1507201.0,122,0.41822297679683074,2902906.0,2523,0.0,2511103.0,1931,0.29990378629237646,2413102.0,4376,0.026201769447668777,4320578.0
208,5,4320677.0,2977,185.0,1718550.0,3836,0.41046818145392167,3204252.0,2524,0.0,2515401.0,1955,0.29990378629237646,1505007.0,4864,0.026188496385429035,5107305.0
235,5,2503001.0,3949,185.0,1707207.0,2785,0.4,1400282.0,2527,0.0,2608107.0,2210,0.29990378629237646,1504950.0,1982,0.026187396296255112,3108909.0
302,5,3143450.0,4719,185.0,3138708.0,4194,0.4,2210383.0,2528,0.0,2609204.0,3292,0.29990378629237646,2211407.0,3662,0.026186619818363992,3147303.0
343,5,3524006.0,455,184.0,4111407.0,3578,0.39166666666666666,3554656.0,2529,0.0,2701902.0,3412,0.29988681380871535,1508308.0,923,0.026172489498158938,2929503.0
350,5,4216800.0,1151,184.0,2403301.0,1776,0.3904761904761905,3133709.0,2530,0.0,2706802.0,2290,0.29986984324599625,4305801.0,2672,0.026171293809691378,2501906.0
370,5,2509503.0,139,183.0,1703909.0,659,0.38095238095238093,2205557.0,2532,0.0,2928307.0,2664,0.29986984324599625,1505601.0,4924,0.02616502631192375,4207809.0
404,5,5215009.0,2163,183.0,2509057.0,4086,0.37717146528162004,3202108.0,2534,0.0,2913309.0,2800,0.29986984324599625,2100600.0,2748,0.02613582837850835,2505709.0
444,5,2902252.0,2176,183.0,4309159.0,1518,0.3764880952380953,4118451.0,2536,0.0,2918704.0,2873,0.29986984324599625,4303400.0,1974,0.026123459102908878,3507704.0
446,5,2918555.0,3566,183.0,1711902.0,2743,0.3764880952380953,4107538.0,2537,0.0,2929206.0,651,0.29985287460389315,1507474.0,2324,0.02611785812862269,2210979.0
455,5,4111407.0,313,182.0,3200706.0,2517,0.3666666666666667,2305332.0,2538,0.0,3158102.0,1264,0.29985287460389315,1506112.0,2275,0.026113353340922418,2209450.0
474,5,3528908.0,2395,182.0,5204201.0,4551,0.3658424908424908,4219853.0,2542,0.0,3301801.0,2902,0.29985287460389315,2407302.0,1844,0.02609705256962887,2804805.0
510,5,1200138.0,2878,182.0,5222302.0,3697,0.36363636363636365,2903706.0,2543,0.0,3302809.0,3850,0.29985287460389315,4323101.0,3296,0.026095124830872913,3110004.0
527,5,3540408.0,2941,182.0,2206720.0,3330,0.36157252504665255,2903276.0,2544,0.0,3553203.0,2265,0.29983590788208003,1500909.0,3213,0.02609454656478024,3171154.0
534,5,3533809.0,3464,182.0,2103174.0,3703,0.36157252504665255,2922656.0,2550,0.0,5221700.0,4630,0.29983590788208003,1302405.0,1437,0.026083179204337517,3145059.0
574,5,2807006.0,3757,182.0,1712157.0,3424,0.3611111111111111,2501807.0,2551,0.0,2401404.0,893,0.2998189430802308,1506906.0,2662,0.026080932593906,1506104.0
586,5,3513009.0,4556,182.0,2202174.0,1836,0.3590451864495659,3116506.0,2552,0.0,2411601.0,3601,0.2998019801980198,3170578.0,2789,0.026080162416561567,1505403.0
617,5,3510153.0,4562,182.0,5202601.0,3951,0.35532776008492567,3140308.0,2553,0.0,2924900.0,3827,0.2998019801980198,3123858.0,4179,0.026078108832673672,4303806.0
643,5,1200179.0,4766,182.0,3159308.0,2937,0.35530303030303023,3550803.0,2554,0.0,3101003.0,108,0.2997850192351211,3535804.0,3832,0.026077787989404515,3144409.0
652,5,1703842.0,4782,182.0,3502002.0,4092,0.35405405405405405,4306130.0,2555,0.0,3113107.0,2152,0.2997850192351211,2313252.0,5259,0.026073906411455003,2100956.0
700,5,3144656.0,413,181.0,3301900.0,372,0.35338904477246424,2304004.0,2558,0.0,3165602.0,4011,0.2997850192351211,2210904.0,78,0.026073361158367746,3532702.0
709,5,4128633.0,2401,181.0,4311155.0,2259,0.3527777777777778,4314472.0,2559,0.0,3202553.0,3121,0.29976806019120894,5220058.0,3874,0.026070603168668046,3125507.0
752,5,3540309.0,3367,181.0,3166808.0,2454,0.3478260869565217,4314498.0,2560,0.0,3203502.0,3889,0.29976806019120894,1501600.0,5169,0.02605509233479245,3146404.0
755,5,4113403.0,1489,180.0,4204152.0,1236,0.34090909090909094,3305158.0,2562,0.0,4103354.0,3482,0.29971719457013574,4314456.0,5175,0.02605509233479245,3107000.0
787,5,2920601.0,1611,180.0,3531605.0,1036,0.3333333333333333,4107256.0,2563,0.0,4117453.0,4469,0.29971719457013574,4305306.0,4831,0.02605269044792043,4212056.0
826,5,3514601.0,2901,180.0,3121506.0,1099,0.3333333333333333,3169109.0,2565,0.0,4315453.0,2001,0.2997002431989141,2112233.0,1559,0.02605137760363215,3508009.0
853,5,4102802.0,3080,180.0,1504307.0,1336,0.3333333333333333,2513307.0,2569,0.0,2919058.0,3062,0.2997002431989141,3300951.0,2363,0.02605137760363215,3509452.0
860,5,3507308.0,3440,180.0,1101302.0,2427,0.3333333333333333,3143807.0,2581,0.0,3112901.0,4080,0.2997002431989141,3167509.0,1560,0.026041775450503304,3553856.0
871,5,3502606.0,3525,180.0,3202256.0,2874,0.3333333333333333,4308433.0,2582,0.0,3523008.0,3180,0.2996663462082226,2411502.0,5023,0.02603816047447533,5106455.0
904,5,3518859.0,4114,180.0,4117297.0,2963,0.3333333333333333,2705903.0,2584,0.0,3542305.0,1316,0.2996324568843653,2401305.0,5102,0.02603816047447533,5106208.0
924,5,2929750.0,3131,179.0,5007307.0,3096,0.3333333333333333,3163904.0,2585,0.0,2913507.0,231,0.29961551509668666,2401909.0,4268,0.02601387341125877,2107001.0
928,5,2903953.0,4235,179.0,4204251.0,3440,0.3333333333333333,1101302.0,2588,0.0,2104602.0,2518,0.2995816372682044,2403509.0,4530,0.026010106587934432,3161502.0
972,5,3508900.0,4620,179.0,3150539.0,3671,0.3333333333333333,3132800.0,2590,0.0,3501509.0,3183,0.2995816372682044,2414704.0,1327,0.026002321022427555,2413300.0
982,5,3532801.0,453,178.0,4107736.0,3722,0.3333333333333333,2205607.0,2592,0.0,3548005.0,3796,0.2995647012267511,2407708.0,2924,0.025985680659081994,2900306.0
988,5,1713601.0,1687,178.0,3168051.0,3807,0.3333333333333333,2701506.0,2594,0.0,3540507.0,4007,0.2995647012267511,1508001.0,1703,0.025958629811519477,2915403.0
1019,5,3556453.0,1696,178.0,4127502.0,3813,0.3333333333333333,2907400.0,2597,0.0,2908507.0,4457,0.2995647012267511,2514602.0,2857,0.025940648344870126,3520905.0
1065,5,2906501.0,2440,178.0,4318507.0,3963,0.3333333333333333,3127800.0,2598,0.0,3303104.0,4762,0.2995647012267511,3138609.0,4982,0.025940648344870126,4202875.0
1069,5,4115705.0,3007,178.0,4313086.0,4014,0.3333333333333333,2703700.0,2600,0.0,4306452.0,232,0.29954776710005654,2403756.0,3560,0.02593338023430092,2706208.0
1126,5,2209906.0,4402,178.0,4311502.0,4251,0.3333333333333333,1709005.0,2611,0.0,2607505.0,2328,0.29954776710005654,2410900.0,1257,0.025907039733253805,3551900.0
1134,5,4303558.0,4870,178.0,3166501.0,4780,0.3333333333333333,5005103.0,2612,0.0,5100359.0,3643,0.29954776710005654,1502756.0,371,0.025905836513100806,2919959.0
1135,5,4310579.0,4948,178.0,5215256.0,5057,0.3333333333333333,3171204.0,2613,0.0,2919157.0,2324,0.299530834887796,2210979.0,520,0.025905836513100806,2925709.0
1153,5,2911659.0,1514,177.0,2517407.0,5195,0.3333333333333333,2209500.0,2618,0.0,4300554.0,2507,0.299530834887796,1507409.0,1877,0.025905234944934876,2933257.0
1175,5,2401602.0,3335,177.0,2903409.0,3439,0.3294108330052689,3203056.0,2625,0.0,4315073.0,4305,0.299530834887796,2402907.0,5086,0.025899695498956484,1711803.0
1198,5,3555703.0,78,176.0,3532702.0,3580,0.3217453275359534,5103858.0,2632,0.0,2932101.0,5049,0.299530834887796,1100338.0,1633,0.025892007510099176,3512506.0
1199,5,4314753.0,2156,176.0,2900207.0,1874,0.32160845862887183,2923035.0,2635,0.0,4100806.0,1321,0.29949697620527893,2409332.0,1035,0.025885556919281662,3526209.0
1215,5,3114550.0,2834,176.0,2607109.0,2988,0.32040961384082256,4313359.0,2637,0.0,4106605.0,4241,0.29949697620527893,1302702.0,2461,0.025881258310733835,3505104.0
1216,5,3518008.0,2889,176.0,1700301.0,4691,0.31901143518790576,3513801.0,2643,0.0,4305959.0,2209,0.29948004973437325,1503507.0,4589,0.025878604000952318,3552809.0
1218,5,4312427.0,3158,176.0,2101301.0,4948,0.31869369369369366,5215256.0,2651,0.0,3117207.0,2479,0.29948004973437325,2404853.0,2180,0.025872002187329116,3533205.0
1237,5,2807501.0,3983,176.0,3135506.0,1198,0.3106285828467667,3555703.0,2653,0.0,3556354.0,4449,0.29948004973437325,2403806.0,4624,0.02585742065031486,5108303.0
1245,5,2805208.0,4292,176.0,2207207.0,1252,0.3106285828467667,3551306.0,2655,0.0,4308078.0,5216,0.29948004973437325,3145406.0,4959,0.02585562276846434,5002308.0
1252,5,3551306.0,4322,176.0,2511004.0,2484,0.3106285828467667,3524501.0,2656,0.0,4123303.0,2208,0.299429281799175,1503077.0,3855,0.025851996223920537,5101308.0
1261,5,1200708.0,4375,176.0,4211306.0,1301,0.30952380952380953,2205250.0,2659,0.0,1507201.0,4051,0.299429281799175,2205409.0,4094,0.025851334095197208,4106852.0
1271,5,1600204.0,4684,176.0,5204805.0,1302,0.30952380952380953,2209807.0,2665,0.0,2100154.0,1317,0.29941236297886764,2414456.0,2479,0.025848969626607023,2404853.0
1317,5,2414456.0,260,175.0,5207402.0,4495,0.2935406698564593,1100346.0,2668,0.0,2203420.0,1325,0.29941236297886764,2407807.0,4392,0.025846195868218055,4311122.0
1323,5,2413508.0,972,175.0,3508900.0,1468,0.28875260541927206,4317954.0,2669,0.0,2206001.0,1714,0.29941236297886764,1502905.0,3215,0.025843422705048955,3205176.0
1324,5,2414803.0,1647,175.0,2514305.0,2175,0.28875260541927206,4322186.0,2670,0.0,2207793.0,1923,0.29941236297886764,1507961.0,1049,0.02584124870921768,2608305.0
1329,5,2513984.0,2114,175.0,4318424.0,823,0.28821962351374114,2303600.0,2671,0.0,2501005.0,2520,0.2993954460703995,2405801.0,4296,0.02583995708782367,2207934.0
1403,5,2901957.0,3831,175.0,3520707.0,3213,0.2857142857142857,3171154.0,2675,0.0,3527504.0,2788,0.2993954460703995,1504109.0,4662,0.02583309161021721,4117008.0
1409,5,2906402.0,3982,175.0,3530003.0,4676,0.2857142857142857,3130507.0,2676,0.0,4125407.0,3080,0.2993954460703995,1504307.0,4707,0.02583082491438878,3122603.0
1427,5,2927705.0,4665,175.0,1700251.0,4760,0.28157993966817496,3131109.0,2677,0.0,3550506.0,3252,0.2993954460703995,2112308.0,3530,0.025824184526688606,4317301.0
1440,5,3301207.0,3458,174.0,3524907.0,3693,0.28129526244345826,4312302.0,2679,0.0,5005251.0,1276,0.2993785310734463,2209971.0,446,0.025813900242111876,2918555.0
1452,5,3521309.0,4203,174.0,3157658.0,560,0.27977997962470014,2308377.0,2680,0.0,5214705.0,1842,0.2993785310734463,1504406.0,974,0.025810913988380462,3528700.0
1463,5,4118303.0,4419,174.0,3119005.0,5109,0.2660283012726622,1711100.0,2683,0.0,2923902.0,2819,0.2993785310734463,2401800.0,588,0.025810065389720298,5208509.0
1533,5,2304608.0,2451,173.0,3529104.0,4136,0.26542660650046046,2918902.0,2684,0.0,4306429.0,3678,0.2993785310734463,1507466.0,3233,0.02580855690764881,5218789.0
1552,5,3521507.0,4365,173.0,5205000.0,401,0.2610352150692837,2900603.0,2685,0.0,2925808.0,2659,0.2993616179876843,1507201.0,4743,0.02580805411947488,5200209.0
1590,5,3543204.0,1123,172.0,1713809.0,4160,0.25218944557168377,4213153.0,2689,0.0,3138351.0,4282,0.29932779754843813,2202539.0,3689,0.025804503735663318,4115739.0
1656,5,3529658.0,2920,172.0,4100103.0,4393,0.25218944557168377,4215075.0,2692,0.0,3551801.0,2038,0.2992939847500706,2402808.0,3221,0.025796432605055108,4105201.0
1657,5,3539400.0,3376,172.0,4200804.0,2246,0.2511655011655012,3553500.0,2694,0.0,3534500.0,2551,0.2992939847500706,2401404.0,3533,0.025780274125220905,4321832.0
1658,5,3556958.0,4054,172.0,5205471.0,928,0.25,2903953.0,2708,0.0,4311239.0,3610,0.2992939847500706,2406155.0,4162,0.025772218142201948,3508207.0
1668,5,2310704.0,4219,172.0,2701803.0,1126,0.25,2209906.0,2710,0.0,3537008.0,4236,0.2992939847500706,2413003.0,53,0.02576498145665257,4119954.0
1714,5,1502905.0,584,171.0,3553104.0,1216,0.25,3518008.0,2712,0.0,2210201.0,880,0.2992770812154072,2414209.0,5250,0.025763290349948523,3147709.0
1788,5,2300903.0,1100,171.0,3536802.0,2634,0.25,3533700.0,2715,0.0,2206696.0,2725,0.2992770812154072,4309308.0,1607,0.025757435825146918,1500107.0
1790,5,2312403.0,2166,171.0,3158607.0,4126,0.25,2701100.0,2717,0.0,3169604.0,3182,0.2992770812154072,2414159.0,1826,0.02575740452468013,4316501.0
1800,5,4313003.0,3005,171.0,4313441.0,1452,0.2431149732620321,3521309.0,2718,0.0,5204250.0,3971,0.2992770812154072,2602506.0,4370,0.025748017818075362,3107901.0
1892,5,2313500.0,3950,171.0,3121803.0,1278,0.23514492753623187,2105609.0,2723,0.0,3202652.0,616,0.2992601795899927,2402600.0,3154,0.02574576602642354,1703206.0
1909,5,3156304.0,4080,171.0,3167509.0,5092,0.23301861727807283,2405900.0,2724,0.0,4306379.0,2514,0.2992601795899927,2210409.0,4396,0.025731638771300896,5209150.0
1923,5,1507961.0,5054,171.0,3130804.0,1174,0.23125,2309508.0,2727,0.0,3503109.0,3658,0.29922638206561636,2402402.0,471,0.02571272255710333,3528502.0
1931,5,2413102.0,81,170.0,2909000.0,731,0.22934472934472938,2929305.0,2731,0.0,5204656.0,3711,0.29922638206561636,3141702.0,2330,0.02570863706381069,2410702.0
1946,5,3148202.0,645,170.0,1400159.0,1407,0.22934472934472938,2904852.0,2732,0.0,5219738.0,3892,0.29922638206561636,2408508.0,4061,0.02570860588183211,3130606.0
1959,5,2507606.0,2125,170.0,2913002.0,3089,0.22934472934472938,2910206.0,2734,0.0,4113809.0,4890,0.29922638206561636,2208106.0,4785,0.02570860588183211,3154101.0
2063,5,3139250.0,2548,170.0,4314209.0,4553,0.22916666666666666,3129806.0,2738,0.0,5106109.0,4946,0.29922638206561636,3136108.0,5182,0.025701155557711197,3109808.0
2076,5,5205307.0,2769,169.0,4119301.0,4672,0.22916666666666666,3165537.0,2740,0.0,1703602.0,1791,0.2992094861660079,2412302.0,1908,0.025699223542991274,3104601.0
2104,5,4108957.0,2993,169.0,4121109.0,4759,0.22916666666666666,3140159.0,2742,0.0,2902054.0,2627,0.2992094861660079,4219176.0,5026,0.025692183496202416,3165800.0
2161,5,2406205.0,3004,169.0,4306072.0,1700,0.22288471278433594,4201505.0,2743,0.0,4107538.0,777,0.29917570009033423,2406304.0,5044,0.025690066006840664,3163102.0
2214,5,2603801.0,4194,169.0,2210383.0,278,0.22275307768708477,4300877.0,2744,0.0,4315750.0,1176,0.29917570009033423,2413904.0,3749,0.02568135060932021,3140605.0
2217,5,2704708.0,430,168.0,2406601.0,2744,0.22275307768708477,4315750.0,2745,0.0,5219506.0,3179,0.29917570009033423,2409704.0,3139,0.02567453804364284,3203700.0
2253,5,3102050.0,1967,168.0,2919926.0,4373,0.2222222222222222,3131406.0,2747,0.0,4309753.0,3992,0.29917570009033423,2400307.0,5195,0.025617690177750223,2209500.0
2259,5,4314472.0,2275,168.0,2209450.0,2907,0.22006354412258433,4301958.0,2752,0.0,3517703.0,3568,0.29915880991362276,2411403.0,5134,0.02561013772879787,3150307.0
2281,5,2103554.0,2747,168.0,4309753.0,3367,0.21575091575091576,3166808.0,2756,0.0,4115358.0,1324,0.29912503528083545,2414803.0,2013,0.025606827198616004,1501709.0
2303,5,4218103.0,3903,168.0,3500907.0,4175,0.21428571428571425,3556107.0,2757,0.0,4300570.0,4273,0.29912503528083545,2105922.0,2747,0.025594180813541395,4309753.0
2326,5,2306256.0,4162,168.0,3508207.0,4503,0.21428571428571425,3529609.0,2762,0.0,2401206.0,5013,0.29912503528083545,2206902.0,2095,0.02559251205308792,2406809.0
2341,5,2600054.0,4564,168.0,3109105.0,3368,0.20827145991627635,4301859.0,2763,0.0,3303856.0,1175,0.2990912682734097,2401602.0,5211,0.02558145429046947,3159407.0
2342,5,2602407.0,337,167.0,2208650.0,5210,0.20197820395073462,3150505.0,2765,0.0,2503753.0,1323,0.2990912682734097,2413508.0,3181,0.025580404608720943,2404507.0
2363,5,3509452.0,928,167.0,2903953.0,3,0.2,1504604.0,2767,0.0,5000807.0,2095,0.2990912682734097,2406809.0,1927,0.02557867590890825,2404101.0
2399,5,4311254.0,973,167.0,2920700.0,860,0.2,3507308.0,2770,0.0,4121752.0,2161,0.2990912682734097,2406205.0,2521,0.02557768818534291,2410108.0
2401,5,4311155.0,1791,167.0,2412302.0,872,0.2,3549003.0,2771,0.0,4127106.0,2390,0.2990912682734097,1720309.0,1928,0.025576330189988356,2405108.0
2411,5,3162401.0,3495,167.0,2930774.0,874,0.2,1503309.0,2772,0.0,4210209.0,3035,0.2990912682734097,2311959.0,1265,0.025567383372033414,1508035.0
2412,5,5107404.0,3682,167.0,3160207.0,984,0.2,3552551.0,2774,0.0,3500402.0,1072,0.2990743876284005,2406502.0,5177,0.025556994412572556,4103040.0
2426,5,2310258.0,3730,167.0,4104402.0,1555,0.2,3535200.0,2775,0.0,3546306.0,1927,0.2990743876284005,2404101.0,3889,0.02554759921751739,1501600.0
2451,5,3529104.0,1253,166.0,2915353.0,1744,0.2,2112456.0,2782,0.0,1100130.0,1928,0.2990743876284005,2405108.0,3927,0.025512635952643463,4310751.0
2500,5,2929255.0,2832,166.0,2515005.0,1809,0.2,1501303.0,2783,0.0,1101757.0,2212,0.2990743876284005,2409209.0,3578,0.025510732175826185,3554656.0
2511,5,2101772.0,3749,166.0,3140605.0,3802,0.2,2509800.0,2786,0.0,1400506.0,2329,0.2990743876284005,2413201.0,2724,0.025508337505295183,4306379.0
2551,5,2401404.0,4619,166.0,4214706.0,5086,0.2,1711803.0,2787,0.0,1400605.0,2762,0.2990743876284005,2401206.0,5052,0.025500573269634032,4209854.0
2559,5,3202553.0,667,165.0,2515203.0,2009,0.19930069930069932,4310652.0,2788,0.0,1504109.0,3167,0.2990743876284005,2206670.0,4575,0.02549885534247696,4201273.0
2592,5,3548005.0,2315,165.0,1101401.0,2806,0.19765748270421168,2112852.0,2792,0.0,1703073.0,3181,0.2990743876284005,2404507.0,5207,0.025497996465695717,4213906.0
2634,5,3533700.0,3024,165.0,3164605.0,4255,0.19515151515151513,1704105.0,2794,0.0,1704600.0,4279,0.2990743876284005,2205854.0,5307,0.025497996465695717,4200754.0
2651,5,3117207.0,3560,165.0,2706208.0,4429,0.19166666666666665,3544004.0,2796,0.0,1718006.0,1301,0.2990575088887635,2205250.0,3395,0.02543273811095086,3106101.0
2665,5,2100154.0,4675,165.0,3136009.0,4920,0.19166666666666665,3530904.0,2798,0.0,5213509.0,1302,0.2990575088887635,2209807.0,4679,0.025425324803846187,5007802.0
2668,5,2203420.0,1189,164.0,2922854.0,3269,0.19123486202104426,4310405.0,2799,0.0,2105450.0,1320,0.2990406320541761,2409506.0,3738,0.025413710166683052,4201307.0
2757,5,4300570.0,1452,164.0,3521309.0,3838,0.1910569105691057,3306156.0,2800,0.0,2100600.0,1832,0.2990406320541761,2408805.0,3743,0.025409353605512473,4313466.0
2772,5,4210209.0,4002,164.0,1101708.0,3686,0.18181818181818182,3527603.0,2801,0.0,2103703.0,2275,0.2990406320541761,2209450.0,3199,0.02540158861794074,2702504.0
2783,5,1101757.0,4577,164.0,2201002.0,4825,0.17735006738544473,5220504.0,2803,0.0,2102705.0,3100,0.2990406320541761,2611200.0,5000,0.025395045354285804,2203859.0
2831,5,2506400.0,4713,164.0,5203609.0,2734,0.17424242424242425,4113809.0,2806,0.0,2112852.0,4042,0.2990406320541761,2402105.0,5213,0.025393950067510336,3145802.0
2832,5,2515005.0,871,163.0,3502606.0,3676,0.17424242424242425,4123600.0,2808,0.0,2201572.0,4897,0.2990406320541761,2414753.0,5271,0.025368936338284402,4212270.0
2848,5,3118809.0,3418,163.0,2104404.0,4020,0.17424242424242425,4103404.0,2810,0.0,2202554.0,430,0.2990237571243158,2406601.0,3765,0.02536247057936661,3119203.0
2865,5,4104659.0,3698,163.0,4310801.0,2166,0.17142857142857143,3158607.0,2813,0.0,2206308.0,1319,0.2990237571243158,2401859.0,3940,0.025344274879442512,3200300.0
2867,5,4110300.0,3770,163.0,1101435.0,3997,0.17142857142857143,3149507.0,2814,0.0,2206506.0,2552,0.2990237571243158,2411601.0,4534,0.025341699266386738,3547007.0
2872,5,4312757.0,3932,163.0,4207205.0,718,0.16972719617840304,3124609.0,2815,0.0,2211704.0,2028,0.29900688409886017,2201770.0,5187,0.025335459363577468,2102077.0
2940,5,1200609.0,1021,162.0,3549953.0,1030,0.16915442274885867,3200359.0,2816,0.0,2306504.0,3176,0.29900688409886017,2209955.0,4684,0.025333642493970174,5204805.0
2966,5,4313037.0,1802,162.0,4106100.0,3271,0.16915442274885867,3203353.0,2818,0.0,2404705.0,1346,0.2989900129774869,2613008.0,1969,0.02527142097494557,3147808.0
3004,5,4306072.0,2131,162.0,3536109.0,4130,0.1675569520816968,3525854.0,2820,0.0,2411700.0,2521,0.2989900129774869,2410108.0,1346,0.025245084319010395,2613008.0
3055,5,2511509.0,2677,162.0,3550506.0,413,0.16666666666666666,3301900.0,2823,0.0,2501203.0,3782,0.2989900129774869,2204006.0,4195,0.02522291386772369,5222005.0
3072,5,4307559.0,2744,162.0,4315750.0,1320,0.16666666666666666,2409506.0,2825,0.0,2512002.0,3864,0.2989900129774869,2200301.0,2997,0.025195689773017695,3143203.0
3105,5,3129707.0,3792,162.0,2210300.0,1420,0.16666666666666666,2915205.0,2827,0.0,2504033.0,1126,0.2989731437598736,2209906.0,2517,0.025182099751814464,2305332.0
3110,5,4318457.0,4361,162.0,5203906.0,1832,0.16666666666666666,2408805.0,2833,0.0,2612901.0,3172,0.2989731437598736,2204600.0,444,0.025164430725394753,2902252.0
3121,5,5220058.0,4486,162.0,3161403.0,2268,0.16666666666666666,2910008.0,2834,0.0,2607109.0,3567,0.2989731437598736,2202091.0,4568,0.025160487730760465,5001102.0
3131,5,5007307.0,4492,162.0,4203956.0,2370,0.16666666666666666,3531209.0,2837,0.0,2707107.0,3595,0.2989731437598736,2201051.0,3537,0.025160278667060762,5003488.0
