nodes,matric_values,geocode
1249,7429.004718976671,2500700.0
3865,7415.699123310967,5006200.0
1825,7405.4527259252845,2104800.0
3264,7399.860710386316,4117602.0
1046,7279.09930189156,4106506.0
2709,7246.67868197155,3131208.0
2918,7222.782228202857,5004601.0
3052,7118.2522504368035,5219308.0
1508,7082.73981655496,2205102.0
764,7075.6299425936495,2514503.0
1495,7061.609414178928,4206405.0
2663,7010.562691844084,1506500.0
1421,6995.830892201496,2917607.0
2151,6991.030090838243,4321907.0
2587,6926.283433758146,1505502.0
323,6923.169860597472,2313401.0
2768,6918.426219964138,4128005.0
1298,6900.9348649183285,2203305.0
657,6876.193980084079,2601102.0
248,6874.739972952045,3535507.0
889,6851.010165706171,4207304.0
581,6808.558759536667,2909802.0
4742,6799.504352307444,3170404.0
732,6794.458724980652,2904605.0
1669,6775.78072134624,1707009.0
3251,6754.842255853799,5104104.0
2296,6740.887194919285,3134400.0
3165,6725.708077968239,2201408.0
1891,6657.561881663279,4316105.0
2146,6649.632695231503,5105903.0
808,6641.399463422171,2913903.0
137,6639.324667895449,3546405.0
3289,6440.701895743329,4208500.0
3341,6400.432305842812,5006309.0
597,6360.47822456984,2311801.0
2477,6344.505385774115,2208304.0
463,6342.422210525964,3124203.0
1054,6311.806446361297,3146008.0
1939,6307.345071192061,3513504.0
2301,6301.692983789186,3510203.0
3010,6273.916504686896,3146305.0
1475,6254.5963439622,5210000.0
3717,6243.546815185505,3508603.0
3122,6239.619458863862,5007695.0
4642,6232.202622960835,3101201.0
996,6216.737369473359,2508901.0
717,6210.820111234757,2302701.0
866,6181.804432958388,4318002.0
1202,6175.83849380946,2932903.0
3237,6112.533750626257,2928802.0
2750,6109.009725073961,4309407.0
2687,6107.178664983018,4314704.0
1830,6082.607114855217,3125101.0
2719,6078.462465964663,2101509.0
230,6050.336191601303,2302503.0
2557,6026.899758853055,3139805.0
2037,6025.01376951011,2406700.0
1829,6019.600262940196,4211405.0
4614,6015.5019954605195,3133501.0
697,6011.886177679935,3102605.0
3609,5984.417970389169,4301800.0
1734,5979.521521025224,4306809.0
2282,5975.607902502244,4101002.0
1654,5974.140215147398,3170909.0
3699,5965.015415342276,1504059.0
304,5944.2438285362105,4310009.0
1870,5908.007389715301,2506806.0
1629,5907.206643684499,3536000.0
466,5870.337962837161,2306306.0
1667,5868.05185720294,3531308.0
2780,5854.394402731618,4213401.0
2526,5841.943542848022,2614105.0
2913,5841.215730622491,4202107.0
3958,5805.765271218069,4217907.0
3974,5795.1666540039105,3108305.0
2704,5784.188951282216,4300505.0
2381,5781.362939313608,4321402.0
2753,5779.528105088185,3534302.0
1079,5765.986740008345,2103406.0
835,5751.662963874968,4305207.0
2373,5732.944772606285,4312203.0
3628,5712.211671663596,3137700.0
1766,5693.6852014550195,4319505.0
565,5676.128402555265,2304251.0
4748,5609.417211893612,3117504.0
373,5586.20789890638,2203206.0
1341,5577.107334066922,2613602.0
585,5573.672919728545,3547700.0
48,5530.520269679629,2308302.0
775,5525.598027602364,2303501.0
3953,5514.280888001214,3145604.0
2307,5505.778558016715,4322103.0
4567,5487.661409783904,3506359.0
389,5474.277574658024,3543709.0
34,5470.578155023762,2928109.0
