nodes,matric_values,geocode
3991,51,4118808.0
4300,51,4212809.0
4747,51,4317400.0
5226,51,5213806.0
1199,50,2504306.0
2409,50,3126109.0
2573,50,3139607.0
2869,50,3164704.0
3027,50,3205002.0
3071,50,3302403.0
3547,50,3539301.0
3652,50,3549409.0
3875,50,4109708.0
4223,50,4207304.0
4306,50,4213302.0
4447,50,4303004.0
4539,50,4307500.0
4790,50,4319802.0
5033,50,5106422.0
5047,50,5107180.0
431,49,2103505.0
530,49,2110005.0
602,49,2201408.0
939,49,2310506.0
1130,49,2414001.0
2035,49,2926301.0
2141,49,3101508.0
2536,49,3136652.0
3189,49,3506102.0
3813,49,4105409.0
3911,49,4112751.0
4785,49,4319505.0
427,48,2103208.0
481,48,2106375.0
966,48,2312601.0
981,48,2313757.0
1468,48,2610004.0
1853,48,2911600.0
1978,48,2922102.0
2764,48,3155801.0
3798,48,4104204.0
3822,48,4106407.0
3961,48,4116703.0
4151,48,4202107.0
4325,48,4215000.0
4339,48,4215802.0
4418,48,4301602.0
4810,48,4321006.0
4818,48,4321451.0
4876,48,5001508.0
369,47,1722081.0
899,47,2307205.0
1877,47,2913705.0
2016,47,2924801.0
2202,47,3107307.0
2755,47,3154903.0
3403,47,3525706.0
4308,47,4213401.0
4654,47,4313060.0
4673,47,4313953.0
4730,47,4316436.0
4735,47,4316709.0
4776,47,4319109.0
4856,47,4323309.0
4966,47,5102637.0
105,46,1500800.0
149,46,1503804.0
162,46,1504976.0
172,46,1505502.0
213,46,1508050.0
667,46,2204303.0
783,46,2210508.0
1101,46,2411205.0
1903,46,2916104.0
1995,46,2923100.0
2488,46,3132701.0
3034,46,3205200.0
3375,46,3522703.0
3808,46,4104907.0
4581,46,4310009.0
4997,46,5104559.0
182,45,1506161.0
209,45,1507953.0
600,45,2201200.0
747,45,2208700.0
1900,45,2915809.0
1928,45,2918308.0
2144,45,3101706.0
2294,45,3115508.0
2372,45,3122504.0
2418,45,3126901.0
3118,45,3306008.0
3276,45,3514403.0
3931,45,4114104.0
3967,45,4117107.0
3999,45,4119400.0
4053,45,4123808.0
4097,45,4126801.0
4305,45,4213203.0
4476,45,4304804.0
4479,45,4304952.0
4542,45,4307708.0
4667,45,4313508.0
4734,45,4316600.0
4808,45,4320859.0
199,44,1507300.0
215,44,1508100.0
281,44,1707009.0
880,44,2305605.0
1030,44,2404200.0
1058,44,2407104.0
1611,44,2706703.0
1726,44,2901155.0
1957,44,2920403.0
2268,44,3113305.0
3087,44,3303906.0
3123,44,3500105.0
3821,44,4106308.0
4274,44,4211108.0
4461,44,4304200.0
4728,44,4316402.0
4809,44,4320909.0
407,43,2102101.0
416,43,2102556.0
731,43,2207751.0
818,43,2301307.0
1949,43,2919801.0
2289,43,3115300.0
2407,43,3125952.0
2443,43,3128709.0
2666,43,3147006.0
3698,43,3553708.0
3716,43,3555109.0
3904,43,4112009.0
4006,43,4120002.0
4016,43,4120655.0
4206,43,4205506.0
4437,43,4302352.0
4570,43,4309407.0
4786,43,4319604.0
4860,43,4323507.0
4883,43,5002407.0
4960,43,5101704.0
4990,43,5103908.0
136,42,1502939.0
214,42,1508084.0
540,42,2110708.0
904,42,2307601.0
905,42,2307635.0
926,42,2309409.0
953,42,2311405.0
1513,42,2614105.0
1789,42,2906303.0
1809,42,2907806.0
1810,42,2907905.0
1991,42,2922904.0
2611,42,3142908.0
3703,42,3554003.0
4093,42,4126603.0
4100,42,4127106.0
4341,42,4216008.0
4395,42,4300406.0
4438,42,4302378.0
4696,42,4314704.0
4792,42,4320008.0
318,41,1714880.0
656,41,2203503.0
741,41,2208304.0
834,41,2302602.0
870,41,2305001.0
886,41,2306108.0
1240,41,2507804.0
1466,41,2609808.0
1478,41,2611002.0
1739,41,2902104.0
1880,41,2914000.0
1945,41,2919504.0
1983,41,2922508.0
2048,41,2927507.0
2577,41,3140001.0
2658,41,3146305.0
3199,41,3507001.0
3421,41,3527405.0
3571,41,3541505.0
4000,41,4119608.0
4142,41,4201406.0
4239,41,4208401.0
4290,41,4212205.0
4829,41,4321857.0
5080,41,5108600.0
603,40,2201507.0
687,40,2205508.0
950,40,2311264.0
1201,40,2504405.0
1805,40,2907509.0
1959,40,2920502.0
2127,40,2933604.0
3206,40,3507506.0
3236,40,3510203.0
3769,40,4102406.0
3855,40,4108205.0
3876,40,4109757.0
4015,40,4120606.0
4252,40,4209409.0
4675,40,4314027.0
4705,40,4315107.0
5272,40,5218706.0
332,39,1716703.0
1676,39,2804003.0
1699,39,2806206.0
1744,39,2902609.0
1793,39,2906709.0
1996,39,2923209.0
2024,39,2925501.0
2257,39,3112307.0
2384,39,3123700.0
2858,39,3163706.0
3827,39,4106605.0
4027,39,4121604.0
4160,39,4202537.0
4188,39,4204400.0
4506,39,4306007.0
4751,39,4317707.0
4796,39,4320305.0
4822,39,4321501.0
4849,39,4322707.0
5011,39,5105606.0
5199,39,5211305.0
150,38,1504059.0
158,38,1504703.0
192,38,1506708.0
316,38,1714203.0
499,38,2107704.0
773,38,2210003.0
789,38,2210805.0
875,38,2305308.0
924,38,2309201.0
1477,38,2610905.0
1496,38,2612505.0
1528,38,2615607.0
2002,38,2923704.0
2451,38,3129509.0
2516,38,3135209.0
2595,38,3141405.0
2628,38,3144359.0
2713,38,3151008.0
2790,38,3158003.0
3583,38,3542602.0
3966,38,4117057.0
4365,38,4217907.0
4497,38,4305702.0
4912,38,5005152.0
4963,38,5101902.0
5066,38,5107875.0
165,37,1505064.0
253,37,1702554.0
1334,37,2515302.0
1378,37,2601904.0
1698,37,2806107.0
1784,37,2905800.0
1916,37,2917300.0
1921,37,2917607.0
2094,37,2931004.0
2648,37,3145604.0
3010,37,3203908.0
3012,37,3204054.0
3081,37,3303401.0
3387,37,3523909.0
3836,37,4107207.0
3877,37,4109807.0
3910,37,4112702.0
4118,37,4128500.0
4459,37,4304002.0
4526,37,4306809.0
4814,37,4321329.0
4831,37,4321956.0
169,36,1505437.0
505,36,2108207.0
866,36,2304707.0
884,36,2305902.0
1732,36,2901601.0
1846,36,2911006.0
1911,36,2916856.0
1967,36,2921203.0
2011,36,2924504.0
2088,36,2930709.0
2126,36,2933505.0
2241,36,3110806.0
2332,36,3119104.0
2415,36,3126703.0
2610,36,3142809.0
2846,36,3162807.0
3173,36,3504503.0
3503,36,3534906.0
3542,36,3538808.0
3846,36,4107652.0
3906,36,4112207.0
3907,36,4112306.0
3982,36,4118006.0
3996,36,4119202.0
4107,36,4127809.0
4220,36,4206900.0
4256,36,4209706.0
4362,36,4217709.0
4445,36,4302808.0
4806,36,4320701.0
4833,36,4322103.0
4921,36,5006200.0
4979,36,5103353.0
5187,36,5210000.0
5285,36,5219605.0
319,35,1715002.0
403,35,2101970.0
658,35,2203701.0
979,35,2313609.0
1254,35,2509107.0
1330,35,2514909.0
1672,35,2803609.0
1764,35,2904100.0
1858,35,2911907.0
2181,35,3105103.0
2240,35,3110707.0
2486,35,3132503.0
2524,35,3135803.0
2591,35,3141009.0
2613,35,3143104.0
2811,35,3159902.0
3407,35,3526001.0
3579,35,3542206.0
3898,35,4111506.0
4172,35,4203303.0
4177,35,4203808.0
4319,35,4214409.0
4487,35,4305207.0
4929,35,5007109.0
4968,35,5102686.0
5067,35,5107883.0
5130,35,5204706.0
205,34,1507607.0
259,34,1703107.0
555,34,2111607.0
674,34,2204709.0
859,34,2304301.0
1070,34,2408300.0
1250,34,2508802.0
1401,34,2604007.0
1508,34,2613602.0
1922,34,2917706.0
2027,34,2925758.0
2056,34,2928208.0
2113,34,2932606.0
2383,34,3123601.0
2572,34,3139508.0
2808,34,3159605.0
2862,34,3164100.0
2983,34,3202207.0
2987,34,3202454.0
2990,34,3202603.0
3554,34,3540002.0
3676,34,3551702.0
3694,34,3553401.0
3708,34,3554508.0
3817,34,4105904.0
3832,34,4107009.0
3860,34,4108502.0
3887,34,4110607.0
4432,34,4302204.0
4465,34,4304507.0
4726,34,4316204.0
4753,34,4317806.0
4838,34,4322301.0
4866,34,5000203.0
4887,34,5002902.0
5073,34,5108055.0
5188,34,5210109.0
120,33,1501782.0
183,33,1506187.0
331,33,1716653.0
421,33,2102903.0
646,33,2203008.0
1363,33,2600500.0
1474,33,2610608.0
1722,33,2900801.0
1806,33,2907558.0
1837,33,2910503.0
1914,33,2917102.0
2115,33,2932804.0
2223,33,3109204.0
2272,33,3113701.0
