nodes,matric_values,geocode
939,54,4303905.0
1075,54,4124053.0
1097,54,2807402.0
1602,54,2102325.0
1813,54,2114007.0
1840,54,3132404.0
1894,54,2208809.0
2024,54,2107357.0
2575,54,1507151.0
2722,54,1503093.0
3285,54,1505031.0
3670,54,3131703.0
4100,54,4213708.0
209,53,2905701.0
699,53,3124302.0
1046,53,4106506.0
1799,53,4120358.0
1906,53,2205953.0
2005,53,2932309.0
2443,53,1713205.0
2475,53,2103307.0
2545,53,4314803.0
2886,53,3516705.0
2925,53,2200509.0
2953,53,2513406.0
2975,53,3128006.0
3040,53,2914653.0
3446,53,3101607.0
3461,53,4310603.0
3646,53,2608750.0
4039,53,3107406.0
4104,53,5221858.0
39,52,3522406.0
861,52,4128708.0
1536,52,2110658.0
1803,52,4124103.0
1885,52,4319406.0
2194,52,2101608.0
3018,52,1702406.0
3090,52,4107504.0
3111,52,2202000.0
3115,52,5210802.0
4049,52,4215505.0
77,51,3530300.0
131,51,2304350.0
415,51,2909307.0
436,51,2616407.0
1050,51,2606408.0
1268,51,1507458.0
1786,51,5213806.0
2912,51,4118808.0
3117,51,4317400.0
3457,51,3202405.0
3471,51,3130903.0
4424,51,4212809.0
4437,51,3545803.0
79,50,4307500.0
551,50,3302403.0
622,50,5107180.0
769,50,3126109.0
885,50,3139607.0
889,50,4207304.0
1219,50,2504306.0
1453,50,3549409.0
1994,50,4303004.0
2222,50,3164704.0
2269,50,3205002.0
2389,50,4109708.0
2967,50,4319802.0
3015,50,5106422.0
3143,50,4213302.0
4093,50,3539301.0
188,49,3101508.0
535,49,2103505.0
583,49,3506102.0
726,49,2310506.0
740,49,3136652.0
966,49,2414001.0
1500,49,2110005.0
1766,49,4319505.0
2189,49,2926301.0
2413,49,4106407.0
2621,49,4105409.0
3165,49,2201408.0
3509,49,4112751.0
120,48,2103208.0
135,48,4321006.0
152,48,4104204.0
417,48,2313757.0
434,48,2610004.0
493,48,2312601.0
1562,48,2911600.0
1597,48,2922102.0
1760,48,4321451.0
1949,48,2106375.0
2913,48,4202107.0
3086,48,4116703.0
3286,48,5001508.0
3596,48,4215802.0
3756,48,3155801.0
3918,48,4215000.0
4435,48,4301602.0
38,47,2307205.0
107,47,2924801.0
747,47,3525706.0
816,47,4313060.0
1124,47,1722081.0
1413,47,2913705.0
1528,47,4319109.0
1798,47,2916104.0
